source_id,ruwe,non_single_star,radial_velocity,radial_velocity_error,rv_nb_transits,rv_renormalised_gof,rv_chisq_pvalue,rv_amplitude_robust,rv_template_teff,phot_g_mean_mag
4265951635135727744,1.0623337,0,40.155197,2.9034574,9,,,,4500.0,13.711689
4243961230761388032,1.0429732,0,,,,,,,,16.279295
4247495847112452352,0.9112426,0,-29.697876,0.6428383,21,0.7282993,0.18843627,8.795412,5000.0,12.220988
4289870754678777216,0.8862649,0,-43.59486,0.5645091,3,0.42884952,0.3247119,1.3887825,6000.0,9.315901
4300878721499050752,1.1727135,0,-35.672333,0.4683888,25,1.590206,0.020557346,6.5434875,4750.0,11.705178
3754435976648104192,1.1943854,0,8.749451,1.3924971,10,,,,4500.0,13.311832
3792263501674712064,0.9756091,0,20.784847,1.1432343,15,0.41378203,0.39855093,11.319935,4500.0,13.197193
3793106419072038272,0.90681654,0,0.36681727,0.2076719,14,-0.3049562,0.4181556,1.9144171,5750.0,9.615129
3793107930900527616,0.88710934,0,-0.38163322,0.16639195,15,1.0043768,0.03145515,1.2765813,6250.0,8.285685
3814232916524452992,1.255903,0,-26.221348,1.1604633,9,-0.30213034,0.67391914,9.869171,4250.0,12.961167
3840226230398314368,1.0354697,0,-4.4714,1.7592802,25,,,,3900.0,13.881006
3861210890850859392,0.93520254,0,-43.494213,0.20457141,13,2.515755,3.1065344E-4,1.749939,6000.0,8.360231
3908262154500391808,1.8007448,0,-16.224085,8.467531,25,43.014137,0.0,107.882065,4500.0,11.650873
4346960868715959936,1.0418345,0,-20.794132,1.2320819,17,,,,4250.0,13.365224
4418605389974599680,1.3023671,0,-10.343676,1.5675964,10,3.3271952,6.1123056E-4,13.333263,4250.0,11.48949
4166076087665687936,0.9366393,0,16.773361,0.16943167,18,-0.3922571,0.40334067,1.6614971,6000.0,8.874917
4360271556480659200,1.426445,0,23.970741,5.7120953,27,,,,3300.0,15.581557
4037886088658219136,0.87707394,0,-34.67928,0.90764356,8,-0.7658691,0.8071418,6.58708,4250.0,13.134777
4050564140528096896,1.0553778,0,42.167282,15.479677,5,10.219629,0.0,65.562,3400.0,13.293209
4153476474698023936,1.0342062,0,,,,,,,,15.1233425
4183674767698845824,1.07246,0,-45.045662,3.0239513,7,,,,3800.0,13.991281
4183674767698848896,1.0138438,0,,,,,,,,15.236715
4203123307414469120,1.0592926,0,,,,,,,,15.342858
4196634539453395072,1.1324959,0,-57.093548,3.6324432,9,,,,3500.0,14.491482
4282728430212941568,1.1144229,0,-14.699035,6.1315107,13,,,,3500.0,14.692158
4391857914205714944,1.0197898,0,,,,,,,,16.200195
4412876659517996288,1.1613467,0,-31.956898,0.45748532,14,0.6323706,0.1718609,4.5390244,4750.0,11.699328
4434508794880162432,0.93159884,0,9.169634,0.31849906,18,-0.2945582,0.44684473,3.707055,4750.0,10.889196
4265727914571745792,0.9515877,0,-25.158884,3.610525,11,,,,4250.0,14.057169
4306543714655447552,1.0050669,0,-13.576678,5.4137764,9,,,,3500.0,15.050552
4322181175182520576,1.0545378,0,,,,,,,,16.813004
4243961093326102400,1.0853012,0,23.043196,1.5688515,26,,,,3500.0,13.962511
4247495572234547200,0.9546924,0,-28.67212,0.24760078,19,-0.38391998,0.6010404,2.8925858,5750.0,10.234648
4249024035142730368,1.0361654,0,-30.223,0.30526647,8,-0.1889356,0.48145723,1.6197338,5250.0,10.610877
3721159222873478912,1.3170569,0,-42.006,0.92984396,20,-0.4499131,0.87891877,14.166195,3500.0,13.336926
3747591379326327936,1.2054023,0,-3.38612,0.20780638,14,-0.2327295,0.396028,2.3723607,5250.0,9.685436
3778075717162986240,0.7548043,0,-9.447208,0.28007275,13,-1.6433827,0.9554026,2.6166582,5500.0,11.06604
3780759384528273408,0.97082114,0,6.041644,6.499754,6,23.136192,0.0,35.631493,6250.0,9.632283
3893355113289775744,1.054907,0,-3.8903894,0.53377724,18,0.41923344,0.4230497,6.258621,4500.0,12.093949
3918665596082843264,1.0493995,0,-27.912592,5.3479824,17,,,,3600.0,14.627665
3975850027612051200,1.4012759,0,-8.545565,2.4678838,12,,,,3600.0,14.189453
3982506402286842624,1.6078176,0,41.007133,2.2370198,10,,,,3900.0,13.620251
4013097598910845824,0.9112728,0,-21.30932,1.6110582,14,0.5612124,0.25299257,15.919169,4500.0,13.038652
4346960868715960704,1.1001749,0,-24.37376,1.5145475,16,,,,4250.0,13.294859
4350267237620311808,1.0268219,0,-10.424233,0.9985193,22,0.31162164,0.21262707,15.458818,4750.0,12.85187
4145534526096846592,1.2292688,0,-20.297644,0.58647066,11,-1.7307445,0.9640106,5.192009,3700.0,12.770445
4163011675743273088,2.9821532,0,-6.1896553,1.0236479,4,1.6676061,0.038519036,3.6350584,3900.0,11.573982
4165764509253771904,1.3619313,0,-8.075324,0.6412293,23,0.99134415,0.425985,5.820412,5500.0,11.742435
4358934584699566080,1.0154963,0,-12.5661545,3.8914132,10,,,,3400.0,15.0345745
4039297616683576960,0.97585446,0,,,,,,,,14.051114
4184928722051303680,1.062085,0,28.951063,2.596377,15,,,,4250.0,13.247856
4253017427032998272,1.0541797,0,-46.896027,2.1647913,11,2.5999568,0.0072169784,17.210873,3500.0,13.61559
4195793241263055872,1.119285,0,20.387201,4.4613185,22,,,,3600.0,14.829437
4226787340172230912,1.0278254,0,-57.657494,0.9419876,29,0.5141328,0.42084876,21.85133,4000.0,13.266037
4263805796450894464,1.2353348,0,-53.551334,3.9827142,6,,,,3500.0,14.600961
4381955987365500032,1.0078921,0,-1.9447902,0.16911049,33,-1.3647029,0.76458824,2.5161092,4500.0,10.6025095
4391858051644351360,1.0695971,0,-21.813894,0.15415496,25,0.7293093,0.06348331,1.4918556,6000.0,8.571879
4434640667555627008,1.1763746,0,-33.7595,1.2748767,22,,,,4500.0,13.285531
4306496710531971072,1.116723,0,-2.9687953,6.376808,10,,,,3300.0,14.937136
4315755801037367296,0.9931488,0,-20.579268,1.415107,24,,,,3700.0,13.478681
4249024035142729728,1.0327255,0,-30.855938,2.1966784,12,2.7771204,0.0063898163,23.559853,4250.0,13.070439
4303709963945560704,0.8222648,0,-14.7742815,0.6157527,19,-0.3439388,0.63739836,10.144352,5000.0,11.876692
3771696449483090560,0.9273549,0,-10.488101,0.23295647,7,-1.3807873,0.894727,1.2694902,6000.0,9.708034
3794997544712805632,1.3910111,0,-8.833602,3.6734695,26,26.250757,0.0,52.3178,3800.0,11.810212
3816715751218961280,1.2164329,0,85.02492,0.6556022,17,0.383109,0.99445385,4.735031,3700.0,12.546241
3841651953382460544,1.0762637,0,16.183254,4.6081386,17,,,,3300.0,15.15053
3919940514175058560,1.2050202,0,-13.301862,0.43632892,26,0.38105038,0.4633993,7.134117,4250.0,11.9475765
3919940548534830592,1.1270027,0,-10.978405,5.0934267,14,,,,3500.0,15.003989
3924275819803455232,1.0831746,0,1.0790106,1.5771533,5,0.20431994,0.45366207,7.1600065,5000.0,12.2117605
3931641723076280448,1.1415116,0,21.499186,0.63739073,30,-1.255327,0.92923874,11.224001,4250.0,12.785623
3955353481603826944,1.0115684,0,7.9526772,0.12103673,47,-1.0438038,0.46118394,0.93852806,6250.0,7.8553395
3974007108685133056,1.1128963,0,35.08272,0.7100251,12,-1.3744006,0.95059943,6.8593903,3900.0,12.728059
3989714761863437440,0.89057773,0,-1.7327707,0.44467387,20,3.39996,1.2315922E-4,5.9690323,6000.0,9.947276
4028495812580956160,1.1495738,0,19.972881,4.864421,29,,,,3400.0,14.093802
4054646111821898368,0.7519659,0,-83.34094,0.22089463,9,-1.0578965,0.75855637,1.4720383,6000.0,9.0115
4110661148377137280,1.1956336,0,-23.175682,1.5263287,28,,,,3600.0,13.584811
4405967495950359936,1.2236193,0,8.446593,2.2632077,22,,,,3500.0,14.241937
4138618258665602816,1.0119845,0,-23.655441,0.2969979,25,-0.497121,0.5345003,4.90452,5250.0,10.816394
4358934584699567872,0.9539253,0,-8.928648,0.18750809,12,0.57570827,0.09715015,1.2201691,5250.0,9.124942
4366643947916780160,1.0177861,0,19.144518,4.516014,34,,,,3600.0,15.542999
4050605067329437568,0.8350847,0,-10.176968,4.3142633,3,,,,4000.0,13.91118
4262452405056153472,1.1298021,0,-104.28786,2.8977222,9,,,,3500.0,14.361374
4407721766753950976,1.5927069,0,-21.741735,2.20304,24,,,,3700.0,14.060924
4303294035005560704,1.601868,0,2.2627678,0.52379346,5,-0.1563351,0.38312548,1.97786,3400.0,11.765134
3771925461434522496,1.2645226,0,23.14661,1.5119364,12,,,,4000.0,13.02841
3788194488314248832,1.1037382,0,,,,,,,,13.09057
3816112462932139136,1.3796723,0,2.6152124,0.515061,15,-0.82300454,0.8732102,5.295289,3800.0,12.610317
3838806279850584320,1.2783802,0,30.64821,0.6012242,17,2.4464524,0.008770081,6.782896,4000.0,11.88429
3840219358450646656,0.98935276,0,-8.570338,2.53684,23,,,,3800.0,14.120126
3927383486340704384,1.0569235,0,-18.82402,0.195761,22,-0.22993587,0.34305662,2.8318062,5750.0,9.769047
3956952274588722944,1.0585753,0,-32.438263,0.35625553,27,-0.39889094,0.509377,5.961668,4750.0,11.609044
3987495264499476096,1.4263973,0,29.829271,0.8510414,19,0.80469584,0.26275015,11.951759,4250.0,12.943644
4001928725435959168,1.1587383,0,-49.419018,3.1148095,12,,,,3400.0,13.916895
4002446526693148160,1.1199493,0,-9.215539,5.3497524,18,,,,3500.0,14.418938
4013096052722617856,1.0757847,0,-20.661386,2.098467,18,,,,4000.0,13.798725
4056742128866701952,1.0186726,0,-46.272778,2.6516454,22,,,,3700.0,14.494014
4057096446482441088,1.0958644,0,-6.6081314,0.47649404,19,0.8556533,0.20740733,5.580592,4000.0,11.7461195
4113439163208448000,1.107184,0,40.6835,0.25204724,27,-0.4213066,0.68301624,3.922676,5250.0,11.119008
4327204500188272896,0.9721509,0,28.266006,0.22464257,17,0.28360325,0.17179179,2.4931126,5250.0,9.717447
4118515234816364160,1.0105894,0,-50.75765,4.315861,13,,,,3600.0,15.188139
4146101878447336576,0.82850826,0,-7.549527,1.6230428,5,3.3103802,0.0033523622,6.956939,6750.0,9.542675
4154349074612398720,1.0569175,0,-34.4628,0.40435302,5,0.29607126,0.29785416,1.6013336,5750.0,9.415719
4155514247707157760,0.84566236,0,-56.653625,0.34320912,6,1.0445012,0.07825459,1.7051926,6000.0,8.96108
4203123371751757952,1.2312628,0,-45.825924,2.2513838,8,,,,3600.0,13.950793
4259824950198324224,0.728516,0,-15.8327,0.566073,5,0.44152927,0.26499182,2.6978292,5250.0,10.928146
4269876887331004544,1.2198758,0,-36.526073,1.4584895,12,1.4534678,0.087060034,15.754499,3400.0,13.261552
4286613692011399296,0.87417793,0,-8.891278,0.23216978,11,-0.80437624,0.6897167,1.7975063,5500.0,10.144494
4377269692708947584,1.0099009,0,-22.614088,0.63874257,23,-0.6008004,0.78080755,10.100445,4250.0,12.629782
4322182102895476480,1.133502,0,-41.642426,1.6458609,21,,,,3600.0,13.981529
3768566346037170304,0.9313188,0,-13.965147,0.24045156,10,-0.20672254,0.4495341,1.9217939,5500.0,10.020485
3852988399300844800,1.0238911,0,,,,,,,,13.504951
3861880665230888960,1.0259235,0,12.989327,0.20170236,8,-0.34495154,0.594349,1.0340042,6250.0,8.954462
4001928725435959040,0.9435824,0,-35.167606,13.302042,16,,,,5500.0,14.999492
4008923577894143232,1.1511691,0,-5.9788065,0.20307605,15,-1.2753792,0.84599817,2.2094703,5500.0,10.10765
4027019237184648960,1.6680113,0,90.19936,0.30442485,28,-0.42833546,0.6431518,5.9899826,5250.0,11.301439
4402296402722939008,1.9543355,1,-14.141029,1.7924672,21,3.225413,0.16908573,20.23095,3500.0,12.963192
4405964476591841024,1.4344008,0,-8.542988,5.5245924,14,,,,3400.0,15.169177
4122976567597771520,1.0555333,0,-52.320248,4.9235554,13,,,,3600.0,14.825017
4371249733407509120,0.9464056,0,-19.798628,1.844398,27,6.13928,4.52453E-4,21.34499,4500.0,12.809949
4051473818955042944,0.93920714,0,-34.324707,1.7940224,6,-0.09578331,0.5600558,9.391315,3600.0,13.581179
4097515730884581248,1.0916882,0,9.897297,2.3770065,15,,,,3700.0,14.647301
4085451442638121472,0.8990277,0,-26.326427,0.22854331,9,1.2406259,0.053828876,1.4178619,6250.0,8.685173
4085452262954610176,0.9963117,0,-26.07236,2.7295156,9,,,,3600.0,14.055608
4155514140305694720,0.8819367,0,-55.389404,0.887511,11,0.8880812,0.15996648,7.05455,4500.0,11.974798
4174140691914898048,0.86480343,0,1.4172943,0.5022377,10,-0.37949643,0.6753662,4.259271,5500.0,11.52373
4253017049075877120,1.9313698,3,-55.257324,2.406724,11,57.565166,0.0,16.586472,5250.0,8.128011
4256533768314408960,0.87926334,0,-24.916481,1.4920355,13,2.3360243,0.007416239,17.364166,4500.0,12.846157
4265251894752674944,1.0592307,0,-26.471714,1.0545955,12,-1.2331331,0.913783,9.09008,4250.0,13.175805
4213714181289487104,0.8307328,0,9.305679,0.16410881,7,-0.037455313,0.46820658,0.62959576,5750.0,8.685412
4221966187848467968,1.1580281,0,43.377758,1.6390376,13,1.071116,0.16953163,18.742992,4250.0,13.294142
4376836626867009024,1.0656862,0,-22.631195,5.0359726,21,,,,3400.0,15.580369
4435689739087756800,1.0647961,0,-6.5949287,0.11916249,20,,0.7314815,0.48453522,5000.0,6.3176637
4267619937864244096,1.0364243,0,6.606449,3.4692307,4,,,,3800.0,13.473117
4289870651599528320,0.98709893,0,-43.005653,1.8690121,13,,,,4500.0,13.355989
3766808158224258176,1.0931344,0,,,,,,,,9.017097
3775136787005964928,0.8550457,0,46.05605,0.22326434,12,-0.44092157,0.50399524,1.8324928,5500.0,10.074323
3790268682640251648,1.0382797,0,24.215546,0.30712816,16,1.2811831,0.02796797,3.783764,4750.0,10.398358
3823102917343906304,1.1220663,0,7.8086615,3.2610457,9,,,,3700.0,14.136172
3835869896609790208,1.0614,0,5.151329,0.21054512,7,-0.38078463,0.58697,0.99756765,6250.0,9.478925
3873929384230484864,1.0436442,0,-17.048386,0.22303471,7,-0.38125136,0.53713346,1.2371693,5750.0,9.218345
3992552571310961280,1.1707468,0,2.0180213,4.5300155,9,25.724754,0.0,28.810549,5750.0,9.500633
4024908346657396608,1.0060663,0,-30.115805,1.6468823,11,,,,4250.0,13.241454
4054834476211812224,1.0547051,0,-81.69412,2.546051,13,,,,3700.0,13.986293
4056745118163953536,0.88253224,0,-47.606842,0.23500821,17,0.81545925,0.1464793,2.2659988,5250.0,10.616242
4110652970771689856,0.8626917,0,2.6392202,0.18041314,6,-1.1547116,0.80109006,0.83178735,4750.0,9.957722
4035846662001586560,0.76724845,0,19.412687,0.44172168,9,0.6661655,0.1626942,3.3738403,5500.0,10.691879
4038328843853241856,0.6329056,0,6.005068,0.69658476,13,1.7449672,0.023497052,6.50383,5250.0,11.491159
4071397927367505536,0.7273056,0,-32.673462,0.5401795,13,0.11039304,0.48646745,4.889776,5500.0,11.471988
4081977844863387904,1.6568009,0,,,,,,,,12.17759
4085489444501791488,0.7116949,0,38.534275,0.5220904,8,-0.15619323,0.4730682,2.7264366,4750.0,11.590519
4153477230612270976,1.1121179,0,-59.5433,2.350765,6,1.0213269,0.1457004,13.4284935,3600.0,12.712532
4154349005892919296,0.9596268,0,-37.64557,4.5886283,7,,,,3800.0,14.444309
4191193979821255552,1.0819719,0,-17.851072,0.3381099,14,0.22850358,0.25955176,3.642622,5000.0,10.892704
4198268860428678400,0.9646251,0,7.2351913,0.3986794,8,0.90775865,0.08655392,2.5641956,5000.0,10.329953
4214130449520060032,0.966682,0,-22.198921,1.4086407,12,2.5336773,0.010165967,14.001131,4500.0,12.7517605
4262452405056162944,0.9389826,0,-102.30153,0.19816022,8,-1.2365556,0.8366358,1.0209656,5250.0,10.407286
4286613687699562752,1.032473,0,-8.374538,1.8594903,8,0.2760599,0.42052737,12.527355,4250.0,13.151691
4417238147265396736,0.94858485,0,1.6418508,0.3630136,6,0.65421593,0.18257836,1.8396096,5750.0,9.732646
4430811510935515136,0.9601928,0,-48.309803,1.0541292,18,1.1970582,0.29509714,6.654072,5000.0,11.710164
4293749311998367488,0.9833644,0,-82.51814,1.4559344,6,0.6938145,0.1987645,8.156624,5500.0,11.546234
4231795134600953344,1.1630169,0,-32.428795,0.8131332,16,0.15972923,0.4955068,8.902302,3500.0,12.85395
4298497351117444480,1.1020424,0,-28.481497,2.8311646,18,,,,3500.0,14.385997
3725564931606154624,1.0485339,0,-10.7470045,0.16268435,13,-1.0797609,0.8288948,1.1812391,6250.0,9.081925
3825160133663597440,1.0832549,0,,,,,,,,14.800266
3895763112473649152,0.9934056,0,24.293291,0.15381707,10,-0.8416807,0.6117876,0.9514961,5500.0,8.888979
3970104873198408320,1.206119,0,36.79056,7.68778,9,,,,3600.0,15.320214
3975851264562633728,1.3685969,0,-8.172987,0.25198376,12,0.7920159,0.2031806,2.0099325,4750.0,10.181302
4015180005214860416,1.1006387,0,-18.950453,0.79333544,11,1.1288633,0.10511237,7.636793,5500.0,11.387817
4027019232890021632,1.0137475,0,88.723854,0.6391226,28,1.0409833,0.062234886,10.887863,4750.0,12.29243
4057236733012580352,0.88567436,0,-1.0599892,3.6499515,11,7.0760117,5.330181E-13,34.712524,4250.0,12.1895
4112004678487650304,0.90416473,0,23.719414,0.45904946,16,-0.3770487,0.92569685,2.9850883,5000.0,11.399694
4116323942518892032,0.9450701,0,-16.303972,3.2656696,15,,,,3800.0,14.087617
4349895224731745152,1.0699607,0,-10.070314,1.2631038,20,,,,4250.0,13.31944
4402412469920768000,1.2556688,0,-14.765697,2.5709777,17,,,,3400.0,14.268803
4164213854264322304,1.0925825,0,-18.553558,1.3343223,10,2.5144079,0.009664705,11.113781,3700.0,13.189558
4165669646323417856,0.98486114,0,2.4175107,0.18813662,18,-0.4255198,0.44308782,1.6214253,5500.0,10.031698
4336351268700768512,1.0373346,0,8.03321,1.3412936,51,,,,3900.0,14.065281
4353871608531542528,1.0763347,0,-6.5228314,2.2378678,30,,,,3900.0,14.233077
4146101908461142016,0.88942164,0,-7.4996076,1.151566,8,,,,4750.0,11.934781
4085489753739463424,1.0113081,0,40.677402,3.2647612,12,,,,3600.0,14.408542
4160862164862639104,0.92372894,0,11.255703,1.9496044,15,4.1836944,0.4402747,15.46948,4250.0,13.013324
4265234238209181824,1.1229036,0,-31.199432,4.806864,10,,,,3500.0,14.94523
4217350987790027392,1.273799,0,-22.282442,3.3504426,13,,,,3500.0,14.412507
4226931681137582592,0.98634446,0,,,,,,,,8.528087
4282728430212942464,1.005514,0,5.045325,2.2321117,14,,,,4000.0,13.639249
4418849515915901312,1.4084085,0,-8.085217,0.586462,13,-0.3662443,0.48274395,6.883958,3800.0,11.443985
4426474079303155584,0.952166,0,-0.035918135,1.3305956,20,1.4911488,0.059683844,21.120045,4500.0,13.045321
4430811515231665152,0.9377068,0,-49.09844,1.0252455,19,0.536284,0.2563671,12.942001,4500.0,12.92939
4434508794880162048,1.0995543,0,10.261226,0.878226,15,0.03562502,0.5968544,10.593189,4000.0,12.375779
4434640667553065600,1.2638526,0,-34.17553,1.4294142,20,,,,4500.0,13.50369
4238879459825291136,1.0726124,0,-26.930773,6.1287694,7,,,,4000.0,14.402046
4316390356716004736,0.998003,0,-43.14812,2.5217192,15,,,,3700.0,13.967983
4298497591635616512,1.1278529,0,-27.769585,0.858919,21,0.8622904,0.23493117,12.7883625,3800.0,12.985292
4818744295824258432,1.3688505,0,-8.452622,0.73129606,16,-0.49572942,0.69571656,8.356764,3700.0,12.675794
4856414698062790784,1.0396713,0,9.285835,0.40523285,26,-0.64476424,0.8237019,6.9831247,4250.0,12.163741
4869267924568297856,1.1740979,0,52.999023,0.1596457,19,-0.10821116,0.2392082,1.4392052,4250.0,10.004919
4885245477787379200,0.9647641,0,54.927525,0.14676079,21,0.3270643,0.08580706,1.328804,6250.0,8.360729
4889054770181870720,1.03628,0,12.475127,0.15688707,27,-0.91251606,0.65358436,2.2147942,6250.0,9.498777
4890529971189357312,1.0003283,0,-39.132607,0.45881397,46,1.0323558,0.30246544,11.575359,4250.0,12.554483
4445026413873744128,0.97224206,0,-19.627209,0.15048295,24,-2.027067,0.91574967,1.5375385,5250.0,9.781737
4466395869035894016,1.173951,0,-34.4629,0.2664153,31,0.37570116,0.2594749,4.814577,5000.0,11.0854025
4540470414076623360,1.0500466,0,-5.4177585,1.6679547,35,,,,3600.0,14.209759
4574764697142222592,0.979672,0,-32.90283,0.18389645,23,0.27011266,0.3430719,2.2474327,6500.0,9.265168
4599117333509619328,0.8611948,0,-59.279667,0.59503067,24,0.91108507,0.10529947,7.788418,5000.0,12.048608
4607564297229962240,0.952236,0,1.4467287,0.7307166,24,3.3980947,1.7781556E-4,12.332374,5500.0,11.6551075
4531690195265829504,1.3567475,0,-14.000418,0.4791974,47,2.6155074,6.440904E-4,11.318563,5500.0,11.702767
4586807613644344064,1.0356387,0,-4.0701027,2.8386748,23,,,,3200.0,14.7497225
4677970179988001280,1.012178,0,11.643348,0.33692595,11,2.0003908,0.0048964424,2.916976,5750.0,9.693971
4713598278033272704,1.157056,0,,,,,,,,9.069533
4715849562450902656,1.0126351,0,25.822641,6.9193544,18,,,,3600.0,15.323338
4715849734249593728,1.0016122,0,,,,,,,,16.26044
4767443076137781888,1.2188325,0,,,,,,,,10.307069
4918156059829751808,1.0253472,0,,,,,,,,16.477938
4971852359438926976,1.3632259,0,51.57128,32.105087,29,116.76597,0.0,155.76031,3500.0,13.197472
4803730949879638912,1.0728854,0,39.2911,7.8465877,15,,,,3600.0,15.139826
4812618302366735360,1.1060376,0,24.842783,3.4448898,21,,,,4000.0,14.451492
4813906380238701696,0.9362414,0,0.46972623,0.40997306,10,1.229466,0.031843364,3.4981956,6250.0,8.771755
4817870738132232832,1.168157,0,33.425873,0.28989062,13,2.3165789,0.0016893939,2.957075,6000.0,8.83871
4452462750313787904,1.2223265,0,-21.05762,0.8421188,16,0.2624931,0.49626848,10.68484,4000.0,12.681116
4471250556472775296,1.1923,0,-100.06512,4.1394176,16,,,,3400.0,14.836604
4500443651042188672,0.9029388,0,4.563703,0.34491912,23,-1.3516301,0.89254516,5.2412257,4500.0,11.832812
4540470414076622848,1.0104097,0,-13.736751,4.6305237,25,,,,3400.0,15.592335
4541753303627759104,0.9862595,0,-39.633247,0.1566336,23,1.3695438,0.009253208,1.7253876,5000.0,9.598627
4559450733551463296,0.993096,0,-51.378807,4.018698,45,,,,3800.0,15.213902
4574670895056352896,1.0703814,0,-32.562737,0.16196547,28,-1.6027105,0.8718497,2.0407295,6000.0,9.755555
4520360415152527616,1.0238981,0,-34.002197,0.21712969,24,-0.097863466,0.37205836,2.5078125,6000.0,10.004107
4579641065574294784,1.1483638,0,-16.062193,2.2741165,32,,,,3700.0,14.592276
4610210443761300480,1.0835543,0,-66.87567,2.3505108,20,,,,3800.0,14.228063
4675229033077196544,1.1595056,0,24.889376,0.33261466,43,0.82222545,0.23819934,8.324675,4250.0,11.799542
4676145235500131456,1.0994147,0,-3.645638,0.15131773,22,-0.9330964,0.36412746,1.205867,4000.0,9.649586
4763181506506724608,0.97890216,0,-6.5592656,0.18138269,14,-2.3751116,0.979897,1.6207099,7000.0,8.449574
4842117336052165632,0.8208056,0,2.2567801,0.47536665,19,0.80347735,0.2249515,5.8062124,5750.0,11.218456
4906092390048232064,1.0648438,0,-12.197811,3.6197631,22,,,,3700.0,14.853323
4907283023702070912,0.969585,0,59.927094,3.0511205,18,,,,4250.0,14.454227
4910793523811900032,2.344694,0,26.517334,3.1536565,18,,,,3700.0,14.254619
4917349946008498944,0.8463908,0,8.017905,0.40522444,31,0.30455917,0.26977456,7.9278812,5250.0,11.481283
4918156059829697024,1.0116245,0,-4.3572206,0.12817515,29,-0.11919226,0.19561733,1.0955496,6000.0,8.208079
4971851740963635584,0.9648674,0,,,,,,,,17.201252
4803566710328725632,1.0649313,0,-6.9148755,5.8829045,14,,,,3600.0,15.246586
4899032116649119616,1.0851749,0,2.8472917,3.6009738,26,,,,3400.0,14.740436
4471250556472774400,0.93287003,0,-99.269684,0.21232069,15,-1.570678,0.89503264,2.2266617,5250.0,10.492655
4476036966810860288,1.0183244,0,,,,,,,,16.631182
4547518244953843200,1.3417996,0,-19.113737,0.34244177,26,-0.13841705,0.6177913,5.7809877,4000.0,11.863639
4550143917377951360,1.0780299,0,-12.692483,2.7257454,20,,,,3500.0,14.60437
4567433497208041216,1.0671092,0,-24.917072,2.9253902,32,,,,3500.0,15.692764
4570277624549802368,1.0387814,0,-35.245323,0.43837437,28,-0.06917555,0.66075295,8.584274,4250.0,12.393472
4596071823739874304,0.9794789,0,-63.910957,0.23637715,14,0.20833185,0.23275164,2.4670563,5500.0,9.820536
4586807613644343808,1.052044,0,,,,,,,,16.375484
4592770711878858496,1.1657418,0,-20.706327,1.4624621,10,1.155797,0.08498495,13.806257,5500.0,11.985377
4606768560049730176,1.0048777,0,25.624363,3.5724616,24,,,,3600.0,15.242683
4617613489909799424,1.0175056,0,,,,,,,,15.5053005
4621971060648807808,1.0367393,0,10.76416,2.251793,24,,,,3700.0,14.327923
4627687524680510208,0.8444334,0,58.159847,0.40538993,18,-1.168551,0.8803079,5.2581177,6000.0,11.08807
4638727652215550848,1.066307,0,1.811141,2.1578841,23,,,,3500.0,14.214724
4762827880375157504,1.07992,0,52.77876,1.5353441,17,,,,4000.0,13.495757
4780329730370997760,1.0180998,0,18.135988,0.60402155,28,1.4918938,0.028641796,9.88412,5000.0,12.081334
4832993902096519680,1.1009512,0,19.684093,7.173343,18,,,,3700.0,15.14076
4906092523191381376,1.2158661,0,-9.469314,0.518829,21,0.38607842,0.32939446,7.3543644,4500.0,12.231941
4968125358619256704,1.0344443,0,1.9990591,2.7915642,42,,,,3800.0,14.772127
4844550250340535552,0.9902594,0,27.950201,1.3222482,24,,,,4250.0,13.486921
4865948945640765184,1.0361077,0,-90.21511,2.2781131,27,,,,4250.0,14.16631
4866864392150296192,1.0754411,0,27.678677,2.2725563,18,,,,3900.0,14.431453
4867253202653188224,1.0362636,0,61.826885,0.6153743,21,0.2673313,0.2879272,9.143963,4750.0,12.253136
4898797680154545280,0.89660645,0,22.286531,0.21094482,45,0.7736966,0.061607152,4.2856064,5000.0,10.793349
4454115217507714304,1.0461894,0,-50.1302,6.440456,12,,,,3500.0,15.622995
4454116248299868544,1.0631491,0,-51.18651,0.18896328,15,-0.10733663,0.3042181,1.5908661,5750.0,9.285919
4504891592210749952,0.82802135,0,-24.33328,0.33263323,13,1.3482666,0.044067863,3.259571,6000.0,9.829109
4547516393823868544,1.0564523,0,,,,,,,,16.798332
4513694209272664320,0.9943806,0,18.480806,5.5977125,23,,,,3700.0,15.672588
4535145719786807552,1.0871325,0,38.387264,1.880228,42,,,,3400.0,14.3982935
4667702562449823616,1.2228757,0,14.67201,0.5730747,22,2.2683291,0.80582917,5.4462023,4500.0,12.137436
4683977950177829376,0.9328207,0,-14.962201,0.20744361,13,-1.4632974,0.8853085,1.9716625,5750.0,10.209601
4696008668969271552,1.1093698,0,46.075974,2.5425472,18,,,,3700.0,14.716691
4728663614559012992,1.2893996,0,4.891782,1.8691084,26,,,,3600.0,14.023823
4734411311592917504,1.1119642,0,-0.6887288,4.283373,28,,,,3800.0,14.775289
4748182213694950400,1.232524,0,12.88888,8.663596,28,58.54175,0.0,109.791985,5500.0,11.482064
4901180528009675392,1.0927217,0,0.9321545,1.8203945,24,,,,3700.0,14.109985
4923806518804834944,1.0738647,0,,,,,,,,16.504726
4933035681970371712,1.343009,0,11.007763,3.3930717,42,93.97342,0.0,49.39183,5250.0,10.490572
4942194923066210944,1.0668731,0,-10.435749,0.31262606,33,-1.1461617,0.7950275,6.018958,4500.0,11.509772
